raceId,driverId,constructorId,grid,position,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,CompletionStatus,year,circuitId,alt,isHistoric,trackType,total_lap_time,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,positionText_CompletionStatus_1,country_CompletionStatus_1,nationality_CompletionStatus_1,bundled_circuitId_CompletionStatus_1,binned_circuits_CompletionStatus_1,positionText_CompletionStatus_2,country_CompletionStatus_2,nationality_CompletionStatus_2,bundled_circuitId_CompletionStatus_2,binned_circuits_CompletionStatus_2
1023,826,5,12,,19,29,19.0,20.0,243.142,6,0,2019,14,162,1,0,2542197,87661.96551724138,85772,0.0,71.0,78.0,62.0,0.9976325757575758,0.27909887359199,0.17616580310880828,0.25073157754722003,0.2534509202453988,0.0023674242424242425,0.72090112640801,0.8238341968911918,0.74926842245278,0.7465490797546013
1023,830,9,19,8.0,8,53,41.0,5.0,250.83,4,1,2019,14,162,1,0,4601157,86814.28301886794,83143,0.0,71.0,78.0,62.0,0.008714596949891068,0.27909887359199,0.31690140845070425,0.25073157754722003,0.2534509202453988,0.9912854030501089,0.72090112640801,0.6830985915492958,0.74926842245278,0.7465490797546013
1023,832,1,7,,20,27,10.0,19.0,243.525,6,0,2019,14,162,1,0,2335426,86497.25925925926,85637,0.0,71.0,78.0,62.0,0.9976325757575758,0.27909887359199,0.23113964686998395,0.25073157754722003,0.2534509202453988,0.0023674242424242425,0.72090112640801,0.7688603531300161,0.74926842245278,0.7465490797546013
1023,840,211,9,12.0,12,52,31.0,12.0,247.78400000000002,4,1,2019,14,162,1,0,4545782,87418.88461538461,84165,0.0,71.0,78.0,62.0,0.03722084367245657,0.27909887359199,0.2788104089219331,0.25073157754722003,0.2534509202453988,0.9627791563275434,0.72090112640801,0.7211895910780669,0.74926842245278,0.7465490797546013
1023,841,51,10,9.0,9,52,44.0,15.0,246.793,4,1,2019,14,162,1,0,4529573,87107.17307692308,84503,0.0,71.0,78.0,62.0,0.015384615384615385,0.27909887359199,0.31784107946026985,0.25073157754722003,0.2534509202453988,0.9846153846153847,0.72090112640801,0.6821589205397302,0.74926842245278,0.7465490797546013
1023,842,5,17,11.0,11,52,51.0,10.0,248.611,4,1,2019,14,162,1,0,4532904,87171.23076923077,83885,0.0,71.0,78.0,62.0,0.04883720930232558,0.27909887359199,0.2583941605839416,0.25073157754722003,0.2534509202453988,0.9511627906976744,0.72090112640801,0.7416058394160584,0.74926842245278,0.7465490797546013
1023,844,6,1,1.0,1,53,47.0,4.0,251.235,4,1,2019,14,162,1,0,4526665,85408.77358490566,83009,0.0,71.0,78.0,62.0,0.0,0.27909887359199,0.15625,0.25073157754722003,0.2534509202453988,1.0,0.72090112640801,0.84375,0.74926842245278,0.7465490797546013
1023,846,1,16,10.0,10,52,52.0,11.0,248.141,4,1,2019,14,162,1,0,4531085,87136.25,84044,0.0,71.0,78.0,62.0,0.03131991051454139,0.27909887359199,0.24083769633507854,0.25073157754722003,0.2534509202453988,0.9686800894854586,0.72090112640801,0.7591623036649214,0.74926842245278,0.7465490797546013
1023,847,3,14,14.0,14,52,51.0,16.0,245.80700000000002,4,1,2019,14,162,1,0,4567435,87835.28846153848,84842,0.0,71.0,78.0,62.0,0.04093567251461988,0.27909887359199,0.24083769633507854,0.25073157754722003,0.2534509202453988,0.9590643274853801,0.72090112640801,0.7591623036649214,0.74926842245278,0.7465490797546013
1023,848,9,8,6.0,6,53,45.0,6.0,250.165,4,1,2019,14,162,1,0,4585980,86527.92452830187,83364,0.0,71.0,78.0,62.0,0.0021645021645021645,0.27909887359199,0.07894736842105263,0.25073157754722003,0.2534509202453988,0.9978354978354979,0.72090112640801,0.9210526315789473,0.74926842245278,0.7465490797546013
1024,1,131,2,4.0,4,61,58.0,7.0,173.73,4,1,2019,15,18,0,2,7118275,116693.03278688525,104914,0.0,85.0,90.0,80.0,0.0021598272138228943,0.21912350597609562,0.24083769633507854,0.25073157754722003,0.24474959612277866,0.9978401727861771,0.7808764940239044,0.7591623036649214,0.74926842245278,0.7552504038772213
1024,8,51,12,,18,49,18.0,19.0,170.245,2,0,2019,15,18,0,2,5781711,117994.10204081633,107062,0.0,85.0,90.0,80.0,0.9976325757575758,0.21912350597609562,0.20636942675159237,0.25073157754722003,0.24474959612277866,0.0023674242424242425,0.7808764940239044,0.7936305732484077,0.74926842245278,0.7552504038772213
1024,9,3,19,16.0,16,61,59.0,18.0,170.674,4,1,2019,15,18,0,2,7160691,117388.37704918033,106793,0.0,85.0,90.0,80.0,0.06666666666666667,0.21912350597609562,0.15463917525773196,0.25073157754722003,0.24474959612277866,0.9333333333333333,0.7808764940239044,0.845360824742268,0.74926842245278,0.7552504038772213
1024,20,6,3,1.0,1,61,57.0,5.0,173.916,4,1,2019,15,18,0,2,7113667,116617.4918032787,104802,0.0,85.0,90.0,80.0,0.0,0.21912350597609562,0.20956576463184393,0.25073157754722003,0.24474959612277866,1.0,0.7808764940239044,0.790434235368156,0.74926842245278,0.7552504038772213
1024,154,210,17,11.0,11,61,54.0,16.0,171.507,4,1,2019,15,18,0,2,7149103,117198.40983606556,106274,0.0,85.0,90.0,80.0,0.04883720930232558,0.21912350597609562,0.2583941605839416,0.25073157754722003,0.24474959612277866,0.9511627906976744,0.7808764940239044,0.7416058394160584,0.74926842245278,0.7552504038772213
1024,807,4,8,9.0,9,61,59.0,12.0,172.333,4,1,2019,15,18,0,2,7130385,116891.55737704918,105765,0.0,85.0,90.0,80.0,0.015384615384615385,0.21912350597609562,0.20956576463184393,0.25073157754722003,0.24474959612277866,0.9846153846153847,0.7808764940239044,0.790434235368156,0.74926842245278,0.7552504038772213
