raceId,driverId,constructorId,grid,position,positionText,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,isHistoric,trackType,nationality,total_lap_time,average_lap_time,minimum_lap_time
97,30,6,6,1,1,1,70,18,2,213.222,4,1,2004,7,Canada,13,1,2,German,5304803,75782.9,73630
97,31,3,4,,D,18,70,69,6,211.314,3,0,2004,7,Canada,13,1,2,Colombian,5326003,76085.75714,74295
97,32,19,10,9,9,9,67,45,13,207.307,4,1,2004,7,Canada,13,1,2,Austrian,5343252,79750.02985,75731
97,43,7,12,,D,19,69,39,12,207.523,3,0,2004,7,Canada,13,1,2,Brazilian,5349640,77531.01449,75652
97,44,7,13,,D,20,69,23,15,206.451,3,0,2004,7,Canada,13,1,2,French,5371939,77854.18841,76045
97,46,18,19,,R,14,30,25,19,201.212,6,0,2004,7,Canada,13,1,2,Italian,2441192,81373.06667,78025
97,47,18,18,10,10,10,66,64,18,202.533,4,1,2004,7,Canada,13,1,2,Hungarian,5365857,81300.86364,77516
98,2,17,16,,R,12,40,37,15,206.46,6,0,2004,19,USA,223,0,0,German,3942905,91695.46512,73095
98,4,4,9,,R,16,8,8,7,211.847,5,0,2004,19,USA,223,0,0,Spanish,807097,100887.125,71236
98,8,1,7,6,6,6,72,59,8,211.812,4,1,2004,19,USA,223,0,0,Finnish,6057710,84134.86111,71248
98,11,16,3,3,3,3,73,47,3,213.372,4,1,2004,19,USA,223,0,0,Japanese,6051950,82903.42466,70727
98,14,1,12,7,7,7,72,44,13,209.149,4,1,2004,19,USA,223,0,0,British,6084532,84507.38889,72155
98,15,4,20,4,4,4,73,45,6,211.993,4,1,2004,19,USA,223,0,0,Italian,6064458,83074.76712,71187
98,17,19,10,,R,10,60,46,12,209.193,6,0,2004,19,USA,223,0,0,Australian,5166270,86104.5,72140
98,18,16,4,,R,13,26,22,5,212.477,6,0,2004,19,USA,223,0,0,British,2651192,101968.9231,71025
98,21,15,14,9,9,9,65,44,11,209.225,4,1,2004,19,USA,223,0,0,Italian,5640119,86771.06154,72129
98,22,6,1,2,2,2,73,7,1,214.366,4,1,2004,19,USA,223,0,0,Brazilian,6032864,82641.9726,70399
98,23,3,6,,R,15,9,8,10,209.652,5,0,2004,19,USA,223,0,0,German,883278,98142,71982
98,30,6,2,1,1,1,73,8,2,214.327,4,1,2004,19,USA,223,0,0,German,6029914,82601.56164,70412
98,31,3,5,,D,11,57,37,9,211.791,3,0,2004,19,USA,223,0,0,Colombian,4903514,86026.5614,71255
98,43,7,11,,R,14,17,8,14,207.091,6,0,2004,19,USA,223,0,0,Brazilian,1905019,112059.9412,72872
98,44,7,8,5,5,5,73,46,4,212.752,4,1,2004,19,USA,223,0,0,French,6067448,83115.72603,70933
98,47,18,19,8,8,8,70,39,16,203.668,4,1,2004,19,USA,223,0,0,Hungarian,6044850,86355,74097
99,2,17,17,16,16,16,68,26,18,201.961,4,1,2004,8,France,228,0,0,German,5482115,80619.33824,78627
99,4,4,1,2,2,2,70,34,2,210.183,4,1,2004,8,France,228,0,0,Spanish,5426462,77520.88571,75551
99,8,1,9,7,7,7,70,30,3,209.518,4,1,2004,8,France,228,0,0,Finnish,5454363,77919.47143,75791
99,11,16,7,,R,20,15,14,12,206.741,6,0,2004,8,France,228,0,0,Japanese,1167033,77802.2,76809
99,13,15,16,13,13,13,69,23,16,205.194,4,1,2004,8,France,228,0,0,Brazilian,5470148,79277.50725,77388
99,14,1,3,6,6,6,70,11,10,208.112,4,1,2004,8,France,228,0,0,British,5453653,77909.32857,76303
99,15,4,5,4,4,4,70,15,9,208.262,4,1,2004,8,France,228,0,0,Italian,5450215,77860.21429,76248
99,17,19,12,9,9,9,70,53,4,209.063,4,1,2004,8,France,228,0,0,Australian,5470527,78150.38571,75956
99,18,16,4,5,5,5,70,50,5,209.021,4,1,2004,8,France,228,0,0,British,5450617,77865.95714,75971
99,21,15,15,12,12,12,69,22,11,207.037,4,1,2004,8,France,228,0,0,Italian,5456314,79077.01449,76699
99,22,6,10,3,3,3,70,50,6,208.845,4,1,2004,8,France,228,0,0,Brazilian,5449755,77853.64286,76035
99,30,6,2,1,1,1,70,32,1,210.669,4,1,2004,8,France,228,0,0,German,5418133,77401.9,75377
99,31,3,6,8,8,8,70,48,8,208.557,4,1,2004,8,France,228,0,0,Colombian,5461552,78022.17143,76140
99,32,19,13,11,11,11,69,37,13,206.625,4,1,2004,8,France,228,0,0,Austrian,5428235,78670.07246,76852
99,43,7,11,14,14,14,69,49,14,206.397,4,1,2004,8,France,228,0,0,Brazilian,5479703,79415.98551,76937
99,44,7,14,15,15,15,68,53,15,206.043,4,1,2004,8,France,228,0,0,French,5438616,79979.64706,77069
99,45,17,18,17,17,17,67,15,17,204.525,4,1,2004,8,France,228,0,0,Italian,5437898,81162.65672,77641
99,46,18,19,18,18,18,66,52,19,201.18,4,1,2004,8,France,228,0,0,Italian,5356569,82408.75385,78932
99,47,18,20,,R,19,31,13,20,199.344,1,0,2004,8,France,228,0,0,Hungarian,2571084,82938.19355,79659
99,48,3,8,10,10,10,70,56,7,208.749,4,1,2004,8,France,228,0,0,Spanish,5476299,78232.84286,76070
100,2,17,15,15,15,15,59,17,16,226.475,4,1,2004,9,UK,153,1,0,German,5129729,86944.55932,81720
100,4,4,16,10,10,10,60,39,8,230.073,4,1,2004,9,UK,153,1,0,Spanish,5107535,85125.58333,80442
100,8,1,1,2,2,2,60,10,4,232.641,4,1,2004,9,UK,153,1,0,Finnish,5084830,84747.16667,79554
100,11,16,8,11,11,11,60,12,14,229.082,4,1,2004,9,UK,153,1,0,Japanese,5116436,85273.93333,80790
100,13,15,10,9,9,9,60,58,9,229.953,4,1,2004,9,UK,153,1,0,Brazilian,5106723,85112.05,80484
100,14,1,6,7,7,7,60,25,10,229.773,4,1,2004,9,UK,153,1,0,British,5102368,85039.46667,80547
100,15,4,5,,R,18,39,34,11,229.466,1,0,2004,9,UK,153,1,0,Italian,3234073,82924.94872,80655
100,17,19,9,8,8,8,60,11,12,229.145,4,1,2004,9,UK,153,1,0,Australian,5106401,85106.68333,80768
100,18,16,3,4,4,4,60,10,3,232.835,4,1,2004,9,UK,153,1,0,British,5093383,84889.71667,79488
100,21,15,20,6,6,6,60,22,5,231.887,4,1,2004,9,UK,153,1,0,Italian,5095588,84926.46667,79813
100,22,6,2,3,3,3,60,8,2,233.398,4,1,2004,9,UK,153,1,0,Brazilian,5085814,84763.56667,79296
100,30,6,4,1,1,1,60,14,1,235.049,4,1,2004,9,UK,153,1,0,German,5082700,84711.66667,78739
100,31,3,7,5,5,5,60,26,6,231.437,4,1,2004,9,UK,153,1,0,Colombian,5094873,84914.55,79968
100,32,19,13,14,14,14,59,10,15,228.613,4,1,2004,9,UK,153,1,0,Austrian,5120971,86796.11864,80956
100,43,7,12,13,13,13,59,35,13,229.145,4,1,2004,9,UK,153,1,0,Brazilian,5119903,86778.01695,80768
100,44,7,17,,R,20,16,4,18,222.631,1,0,2004,9,UK,153,1,0,French,1363991,85249.4375,83131
100,45,17,14,,R,17,47,13,17,225.301,1,0,2004,9,UK,153,1,0,Italian,4139582,88076.21277,82146
100,46,18,18,16,16,16,56,33,19,219.554,4,1,2004,9,UK,153,1,0,Italian,5112423,91293.26786,84296
100,47,18,19,,R,19,29,12,20,219.5,6,0,2004,9,UK,153,1,0,Hungarian,2555555,88122.58621,84317
100,48,3,11,12,12,12,60,58,7,230.096,4,1,2004,9,UK,153,1,0,Spanish,5117003,85283.38333,80434
101,2,17,18,,R,18,42,20,18,214.119,1,0,2004,10,Germany,103,0,0,German,3405429,81081.64286,76903
101,4,4,5,3,3,3,66,8,5,221.724,4,1,2004,10,Germany,103,0,0,Spanish,5051199,76533.31818,74265
101,8,1,3,,R,20,13,10,1,223.182,6,0,2004,10,Germany,103,0,0,Finnish,995279,76559.92308,73780
101,11,16,8,8,8,8,66,29,9,220.773,4,1,2004,10,Germany,103,0,0,Japanese,5081690,76995.30303,74585
101,13,15,16,13,13,13,65,61,17,215.958,4,1,2004,10,Germany,103,0,0,Brazilian,5055001,77769.24615,76248
101,14,1,4,4,4,4,66,8,8,220.853,4,1,2004,10,Germany,103,0,0,British,5054079,76576.95455,74558
101,15,4,6,11,11,11,66,9,6,221.364,4,1,2004,10,Germany,103,0,0,Italian,5105106,77350.09091,74386
101,17,19,11,6,6,6,66,65,11,219.895,4,1,2004,10,Germany,103,0,0,Australian,5075956,76908.42424,74883
101,18,16,13,2,2,2,66,11,3,222.167,4,1,2004,10,Germany,103,0,0,British,5043236,76412.66667,74117
101,21,15,14,9,9,9,66,39,15,217.708,4,1,2004,10,Germany,103,0,0,Italian,5101950,77302.27273,75635
101,22,6,7,12,12,12,66,59,12,219.66,4,1,2004,10,Germany,103,0,0,Brazilian,5108100,77395.45455,74963
101,30,6,1,1,1,1,66,5,2,223.173,4,1,2004,10,Germany,103,0,0,German,5034848,76285.57576,73783
101,31,3,2,5,5,5,66,10,7,221.185,4,1,2004,10,Germany,103,0,0,Colombian,5057903,76634.89394,74446
101,32,19,12,10,10,10,66,33,13,219.42,4,1,2004,10,Germany,103,0,0,Austrian,5103426,77324.63636,75045
101,42,3,10,7,7,7,66,65,10,220.77,4,1,2004,10,Germany,103,0,0,Brazilian,5076804,76921.27273,74586
101,43,7,15,,R,19,38,20,14,219.128,5,0,2004,10,Germany,103,0,0,Brazilian,2953705,77729.07895,75145
101,44,7,9,14,14,14,65,59,4,221.778,4,1,2004,10,Germany,103,0,0,French,5069351,77990.01538,74247
101,45,17,17,15,15,15,63,63,16,216.497,4,1,2004,10,Germany,103,0,0,Italian,5038555,79977.06349,76058
101,46,18,19,17,17,17,62,52,19,210.105,4,1,2004,10,Germany,103,0,0,Italian,5109155,82405.72581,78372
101,47,18,20,16,16,16,62,18,20,209.07,4,1,2004,10,Germany,103,0,0,Hungarian,5047080,81404.51613,78760
102,2,17,16,12,12,12,68,68,13,193.473,4,1,2004,11,Hungary,264,0,0,German,5759009,84691.30882,81518
102,4,4,5,3,3,3,70,49,3,196.469,4,1,2004,11,Hungary,264,0,0,Spanish,5770730,82439,80275
102,8,1,10,,R,20,13,6,14,193.094,6,0,2004,11,Hungary,264,0,0,Finnish,1135919,87378.38462,81678
102,11,16,3,6,6,6,69,10,10,194.639,4,1,2004,11,Hungary,264,0,0,Japanese,5726613,82994.3913,81030
102,13,15,20,,R,19,21,14,15,192.674,6,0,2004,11,Hungary,264,0,0,Brazilian,1845718,87891.33333,81856
102,14,1,12,9,9,9,69,67,11,194.389,4,1,2004,11,Hungary,264,0,0,British,5755652,83415.24638,81134
102,15,4,9,,R,17,41,10,6,195.422,6,0,2004,11,Hungary,264,0,0,Italian,3432150,83710.97561,80705
102,17,19,11,10,10,10,69,45,8,195.132,4,1,2004,11,Hungary,264,0,0,Australian,5781740,83793.33333,80825
102,18,16,4,5,5,5,70,47,4,196.103,4,1,2004,11,Hungary,264,0,0,British,5793570,82765.28571,80425
102,21,15,8,8,8,8,69,53,9,194.658,4,1,2004,11,Hungary,264,0,0,Italian,5753595,83385.43478,81022
102,22,6,2,2,2,2,70,29,2,199.103,4,1,2004,11,Hungary,264,0,0,Brazilian,5730827,81868.95714,79213
102,30,6,1,1,1,1,70,29,1,199.461,4,1,2004,11,Hungary,264,0,0,German,5726131,81801.87143,79071
102,31,3,7,4,4,4,70,49,7,195.398,4,1,2004,11,Hungary,264,0,0,Colombian,5788744,82696.34286,80715
102,32,19,14,13,13,13,68,45,17,191.101,4,1,2004,11,Hungary,264,0,0,Austrian,5797631,85259.27941,82530
102,41,7,15,,R,18,31,13,16,191.112,6,0,2004,11,Hungary,264,0,0,Brazilian,2668110,86068.06452,82525
102,42,3,6,7,7,7,69,48,5,195.918,4,1,2004,11,Hungary,264,0,0,Brazilian,5727748,83010.84058,80501
102,44,7,13,11,11,11,69,50,12,193.968,4,1,2004,11,Hungary,264,0,0,French,5798075,84030.07246,81310
102,45,17,17,,R,16,48,43,18,190.186,6,0,2004,11,Hungary,264,0,0,Italian,4104840,85517.5,82927
102,46,18,19,14,14,14,66,65,19,186.423,4,1,2004,11,Hungary,264,0,0,Italian,5806632,87979.27273,84601
102,47,18,18,15,15,15,65,63,20,185.865,4,1,2004,11,Hungary,264,0,0,Hungarian,5764389,88682.90769,84855
103,2,17,16,11,11,11,40,40,15,227.332,4,1,2004,13,Belgium,401,1,0,German,5579249,139481.225,110471
103,4,4,3,,R,16,11,9,4,237.211,6,0,2004,13,Belgium,401,1,0,Spanish,1478160,134378.1818,105870
103,8,1,10,1,1,1,44,42,1,238.931,4,1,2004,13,Belgium,401,1,0,Finnish,5555274,126256.2273,105108
103,13,15,8,4,4,4,44,29,13,233.345,4,1,2004,13,Belgium,401,1,0,Brazilian,5567778,126540.4091,107624
103,14,1,4,7,7,7,44,11,7,235.633,4,1,2004,13,Belgium,401,1,0,British,5573244,126664.6364,106579
103,15,4,1,9,9,9,44,9,5,237.148,4,1,2004,13,Belgium,401,1,0,Italian,5577389,126758.8409,105898
103,18,16,12,,R,14,29,26,10,234.375,2,0,2004,13,Belgium,401,1,0,British,3469654,119643.2414,107151
103,21,15,5,5,5,5,44,11,9,235.238,4,1,2004,13,Belgium,401,1,0,Italian,5569378,126576.7727,106758
103,22,6,6,3,3,3,44,43,3,237.669,4,1,2004,13,Belgium,401,1,0,Brazilian,5559645,126355.5682,105666
103,30,6,2,2,2,2,44,28,2,238.036,4,1,2004,13,Belgium,401,1,0,German,5558406,126327.4091,105503
103,31,3,11,,R,12,37,36,6,235.704,5,0,2004,13,Belgium,401,1,0,Colombian,4748595,128340.4054,106547
103,32,19,13,6,6,6,44,11,11,233.595,4,1,2004,13,Belgium,401,1,0,Austrian,5569888,126588.3636,107509
103,41,7,20,10,10,10,41,26,12,233.449,6,0,2004,13,Belgium,401,1,0,Brazilian,5241317,127837,107576
103,42,3,14,,R,13,31,26,8,235.278,6,0,2004,13,Belgium,401,1,0,Brazilian,3758523,121242.6774,106740
103,44,7,9,8,8,8,44,29,14,233.04,4,1,2004,13,Belgium,401,1,0,French,5573967,126681.0682,107765
103,47,18,18,,R,15,28,25,16,226.185,2,0,2004,13,Belgium,401,1,0,Hungarian,3469082,123895.7857,111031
104,2,17,20,14,14,14,52,23,17,247.781,4,1,2004,14,Italy,162,1,0,German,4566392,87815.23077,84166
104,4,4,4,,R,16,40,31,8,251.623,1,0,2004,14,Italy,162,1,0,Spanish,3439912,85997.8,82881
104,8,1,7,,R,19,13,11,13,250.162,6,0,2004,14,Italy,162,1,0,Finnish,1142606,87892.76923,83365
104,11,16,5,4,4,4,53,32,5,252.296,4,1,2004,14,Italy,162,1,0,Japanese,4533818,85543.73585,82660
104,13,15,16,12,12,12,52,50,11,251.441,4,1,2004,14,Italy,162,1,0,Brazilian,4522268,86966.69231,82941
104,14,1,10,6,6,6,53,24,9,251.599,4,1,2004,14,Italy,162,1,0,British,4551887,85884.66038,82889
104,15,4,9,10,10,10,53,52,7,251.702,4,1,2004,14,Italy,162,1,0,Italian,4584764,86504.98113,82855
104,17,19,12,9,9,9,53,53,12,250.99,4,1,2004,14,Italy,162,1,0,Australian,4575209,86324.69811,83090
104,18,16,6,3,3,3,53,13,6,252.262,4,1,2004,14,Italy,162,1,0,British,4528645,85446.13208,82671
104,21,15,15,8,8,8,53,51,4,252.433,4,1,2004,14,Italy,162,1,0,Italian,4553879,85922.24528,82615
104,22,6,1,1,1,1,53,41,1,257.32,4,1,2004,14,Italy,162,1,0,Brazilian,4518448,85253.73585,81046
104,30,6,3,2,2,2,53,35,2,256.324,4,1,2004,14,Italy,162,1,0,German,4519795,85279.15094,81361
104,31,3,2,5,5,5,53,32,10,251.477,4,1,2004,14,Italy,162,1,0,Colombian,4550800,85864.15094,82929
104,32,19,14,13,13,13,52,29,15,249.961,4,1,2004,14,Italy,162,1,0,Austrian,4540224,87312,83432
104,41,7,11,11,11,11,53,52,14,250.027,4,1,2004,14,Italy,162,1,0,Brazilian,4600979,86810.92453,83410
104,42,3,8,7,7,7,53,32,3,253.566,4,1,2004,14,Italy,162,1,0,Brazilian,4552200,85890.56604,82246
104,45,17,17,,R,17,33,13,16,248.091,1,0,2004,14,Italy,162,1,0,Italian,2914204,88309.21212,84061
104,46,18,18,,R,18,29,24,19,241.456,1,0,2004,14,Italy,162,1,0,Italian,2648303,91320.7931,86371
104,47,18,19,15,15,15,50,31,18,241.497,4,1,2004,14,Italy,162,1,0,Hungarian,4523973,90479.46,86356
105,2,17,14,13,13,13,55,55,14,207.181,4,1,2004,17,China,5,0,2,German,5380248,97822.69091,94717
105,4,4,6,4,4,4,56,55,10,209.597,4,1,2004,17,China,5,0,2,Spanish,5384930,96159.46429,93625
105,8,1,2,3,3,3,56,53,3,211.288,4,1,2004,17,China,5,0,2,Finnish,5353889,95605.16071,92876
105,10,17,16,15,15,15,55,54,16,206.714,4,1,2004,17,China,5,0,2,German,5411738,98395.23636,94931
105,11,16,18,6,6,6,56,36,8,209.804,4,1,2004,17,China,5,0,2,Japanese,5407211,96557.33929,93533
105,13,15,4,8,8,8,56,43,6,209.916,4,1,2004,17,China,5,0,2,Brazilian,5432500,97008.92857,93483
105,14,1,9,9,9,9,56,26,11,209.369,4,1,2004,17,China,5,0,2,British,5433039,97018.55357,93727
105,17,19,11,10,10,10,55,32,15,206.797,4,1,2004,17,China,5,0,2,Australian,5352531,97318.74545,94893
105,18,16,3,2,2,2,56,33,4,211.154,4,1,2004,17,China,5,0,2,British,5353455,95597.41071,92935
105,21,15,7,7,7,7,56,25,7,209.833,4,1,2004,17,China,5,0,2,Italian,5417884,96747.92857,93520
105,22,6,1,1,1,1,56,28,2,212.25,4,1,2004,17,China,5,0,2,Brazilian,5352420,95578.92857,92455
105,23,3,5,,R,18,37,31,9,209.774,2,0,2004,17,China,5,0,2,German,3599642,97287.62162,93546
105,30,6,20,12,12,12,55,55,1,212.749,4,1,2004,17,China,5,0,2,German,5362312,97496.58182,92238
105,31,3,10,5,5,5,56,34,5,210.761,4,1,2004,17,China,5,0,2,Colombian,5397613,96385.94643,93108
105,32,19,15,,R,20,11,10,18,202.539,2,0,2004,17,China,5,0,2,Austrian,1096581,99689.18182,96888
105,35,4,12,11,11,11,55,55,17,206.672,4,1,2004,17,China,5,0,2,Canadian,5352708,97321.96364,94950
105,41,7,13,,R,19,35,24,12,208.165,6,0,2004,17,China,5,0,2,Brazilian,3449747,98564.2,94269
105,44,7,8,14,14,14,55,51,13,207.431,4,1,2004,17,China,5,0,2,French,5381045,97837.18182,94603
105,46,18,17,,R,17,38,23,19,201.521,6,0,2004,17,China,5,0,2,Italian,3901406,102668.5789,97377
105,47,18,19,16,16,16,53,51,20,201.106,4,1,2004,17,China,5,0,2,Hungarian,5438646,102615.9623,97578
106,2,17,16,13,13,13,52,25,17,218.847,4,1,2004,22,Japan,45,0,0,German,5109577,98261.09615,95524
106,4,4,11,5,5,5,53,29,12,221.737,4,1,2004,22,Japan,45,0,0,Spanish,5104752,96316.07547,94279
106,8,1,12,6,6,6,53,35,10,222.585,4,1,2004,22,Japan,45,0,0,Finnish,5106347,96346.16981,93920
106,10,17,17,15,15,15,51,14,18,216.259,4,1,2004,22,Japan,45,0,0,German,5108892,100174.3529,96667
106,11,16,4,4,4,4,53,28,5,223.007,4,1,2004,22,Japan,45,0,0,Japanese,5098766,96203.13208,93742
106,13,15,19,9,9,9,53,40,4,223.312,4,1,2004,22,Japan,45,0,0,Brazilian,5156641,97295.11321,93614
106,14,1,8,,R,18,38,14,9,222.592,2,0,2004,22,Japan,45,0,0,British,3681637,96885.18421,93917
106,15,7,6,11,11,11,52,52,14,220.924,4,1,2004,22,Japan,45,0,0,Italian,5075505,97605.86538,94626
106,17,19,3,,R,20,20,13,11,221.855,6,0,2004,22,Japan,45,0,0,Australian,2020083,101004.15,94229
106,18,16,5,3,3,3,53,33,7,222.824,4,1,2004,22,Japan,45,0,0,British,5086647,95974.4717,93819
106,21,15,7,8,8,8,53,44,8,222.751,4,1,2004,22,Japan,45,0,0,Italian,5123261,96665.30189,93850
106,22,6,15,,R,19,38,30,1,225.441,2,0,2004,22,Japan,45,0,0,Brazilian,3694577,97225.71053,92730
106,23,3,2,2,2,2,53,23,3,223.663,4,1,2004,22,Japan,45,0,0,German,5081083,95869.49057,93467
106,30,6,1,1,1,1,53,41,2,225.281,4,1,2004,22,Japan,45,0,0,German,5066985,95603.49057,92796
106,31,3,13,7,7,7,53,30,6,222.919,4,1,2004,22,Japan,45,0,0,Colombian,5122332,96647.77358,93779
106,32,19,14,12,12,12,52,32,15,219.451,4,1,2004,22,Japan,45,0,0,Austrian,5101022,98096.57692,95261
106,35,4,9,10,10,10,52,28,16,219.385,4,1,2004,22,Japan,45,0,0,Canadian,5068973,97480.25,95290
106,44,7,10,14,14,14,51,11,13,221.364,4,1,2004,22,Japan,45,0,0,French,5070991,99431.19608,94438
106,46,18,18,16,16,16,50,27,19,210.415,4,1,2004,22,Japan,45,0,0,Italian,5120899,102417.98,99352
106,47,18,20,,R,17,41,26,20,210.241,1,0,2004,22,Japan,45,0,0,Hungarian,4231969,103218.7561,99434
107,2,17,16,,R,19,15,11,19,204.5,6,0,2004,18,Brazil,785,0,0,German,1244345,82956.33333,75855
107,4,4,8,4,4,4,71,42,9,215.097,4,1,2004,18,Brazil,785,0,0,Spanish,5330359,75075.47887,72118
107,8,1,3,2,2,2,71,52,2,216.768,4,1,2004,18,Brazil,785,0,0,Finnish,5282473,74401.02817,71562
107,10,17,17,15,15,15,69,68,16,209.896,4,1,2004,18,Brazil,785,0,0,German,5343524,77442.37681,73905
107,11,16,6,6,6,6,71,51,7,215.626,4,1,2004,18,Brazil,785,0,0,Japanese,5331699,75094.35211,71941
107,13,15,4,8,8,8,71,68,8,215.252,4,1,2004,18,Brazil,785,0,0,Brazilian,5343761,75264.23944,72066
107,14,1,12,11,11,11,70,40,12,213.899,4,1,2004,18,Brazil,785,0,0,British,5298905,75698.64286,72522
107,15,7,9,12,12,12,70,65,11,214.156,4,1,2004,18,Brazil,785,0,0,Italian,5312201,75888.58571,72435
107,17,19,11,,R,18,23,20,15,211.926,2,0,2004,18,Brazil,785,0,0,Australian,1808368,78624.69565,73197
107,18,16,5,,R,20,3,2,20,183.709,6,0,2004,18,Brazil,785,0,0,British,261354,87118,84440
107,21,15,10,9,9,9,71,69,6,215.818,4,1,2004,18,Brazil,785,0,0,Italian,5345293,75285.8169,71877
107,22,6,1,3,3,3,71,22,3,216.435,4,1,2004,18,Brazil,785,0,0,Brazilian,5305550,74726.05634,71672
107,23,3,7,5,5,5,71,23,5,216.158,4,1,2004,18,Brazil,785,0,0,German,5331191,75087.19718,71764
107,30,6,18,7,7,7,71,49,4,216.161,4,1,2004,18,Brazil,785,0,0,German,5332077,75099.67606,71763
107,31,3,2,1,1,1,71,49,1,217.038,4,1,2004,18,Brazil,785,0,0,Colombian,5281451,74386.6338,71473
107,32,19,15,14,14,14,69,49,13,212.816,4,1,2004,18,Brazil,785,0,0,Austrian,5292131,76697.55072,72891
107,35,4,13,10,10,10,70,68,10,214.823,4,1,2004,18,Brazil,785,0,0,Canadian,5284721,75496.01429,72210
107,41,7,14,13,13,13,70,69,14,212.612,4,1,2004,18,Brazil,785,0,0,Brazilian,5336280,76232.57143,72961
107,46,18,20,17,17,17,67,50,18,207.507,4,1,2004,18,Brazil,785,0,0,Italian,5298523,79082.43284,74756
107,47,18,19,16,16,16,67,45,17,207.543,4,1,2004,18,Brazil,785,0,0,Hungarian,5282126,78837.70149,74743
108,2,15,7,,R,15,20,,,,3,0,2003,1,Australia,10,0,2,German,2259015,112950.75,93519
108,4,4,10,7,7,7,58,,,,4,1,2003,1,Australia,10,0,2,Spanish,5727198,98744.7931,88170
108,8,1,15,3,3,3,58,,,,4,1,2003,1,Australia,10,0,2,Finnish,5691316,98126.13793,87724
108,14,1,11,1,1,1,58,,,,4,1,2003,1,Australia,10,0,2,British,5682124,97967.65517,88272
108,15,4,12,5,5,5,58,,,,4,1,2003,1,Australia,10,0,2,Italian,5720925,98636.63793,88638
108,17,19,14,,R,17,15,,,,3,0,2003,1,Australia,10,0,2,Australian,1617488,107832.5333,89697
108,18,16,8,10,10,10,58,,,,4,1,2003,1,Australia,10,0,2,British,5748098,99105.13793,88600
108,21,17,13,,R,12,52,,,,6,0,2003,1,Australia,10,0,2,Italian,5201217,100023.4038,89274
108,22,6,2,,R,20,5,,,,1,0,2003,1,Australia,10,0,2,Brazilian,493822,98764.4,97086
108,23,3,9,8,8,8,58,,,,4,1,2003,1,Australia,10,0,2,German,5727869,98756.36207,88617
108,30,6,1,4,4,4,58,,,,4,1,2003,1,Australia,10,0,2,German,5691606,98131.13793,87759
108,31,3,3,2,2,2,58,,,,4,1,2003,1,Australia,10,0,2,Colombian,5690799,98117.22414,87942
108,35,16,6,9,9,9,58,,,,4,1,2003,1,Australia,10,0,2,Canadian,5747660,99097.58621,88770
108,42,19,18,,R,13,52,,,,3,0,2003,1,Australia,10,0,2,Brazilian,5234104,100655.8462,89217
108,43,7,16,,R,18,7,,,,1,0,2003,1,Australia,10,0,2,Brazilian,720563,102937.5714,93753
108,44,7,5,,R,14,31,,,,6,0,2003,1,Australia,10,0,2,French,3293052,106227.4839,89694
108,49,15,4,6,6,6,58,,,,4,1,2003,1,Australia,10,0,2,German,5726052,98725.03448,89096
108,50,18,20,11,11,11,57,,,,4,1,2003,1,Australia,10,0,2,Dutch,5773626,101291.6842,91785
108,51,18,19,,R,16,16,,,,6,0,2003,1,Australia,10,0,2,British,1734046,108377.875,93139
108,52,17,17,,R,19,6,,,,1,0,2003,1,Australia,10,0,2,Irish,617584,102930.6667,96644
109,2,15,6,8,8,8,55,,,,4,1,2003,2,Malaysia,18,0,0,German,5574294,101350.8,98528
109,4,4,1,3,3,3,56,,,,4,1,2003,2,Malaysia,18,0,0,Spanish,5606202,100110.75,97078
109,8,1,7,1,1,1,56,,,,4,1,2003,2,Malaysia,18,0,0,Finnish,5542195,98967.76786,96764
109,14,1,4,,R,18,2,,,,6,0,2003,2,Malaysia,18,0,0,British,203413,101706.5,98021
109,15,4,2,5,5,5,55,,,,4,1,2003,2,Malaysia,18,0,0,Italian,5545290,100823.4545,97484
109,17,19,16,,R,16,35,,,,6,0,2003,2,Malaysia,18,0,0,Australian,3565781,101879.4571,98464
109,18,16,9,7,7,7,55,,,,4,1,2003,2,Malaysia,18,0,0,British,5548679,100885.0727,98413
109,22,6,5,2,2,2,56,,,,4,1,2003,2,Malaysia,18,0,0,Brazilian,5581481,99669.30357,96542
109,23,3,17,4,4,4,56,,,,4,1,2003,2,Malaysia,18,0,0,German,5630221,100539.6607,98071
109,30,6,3,6,6,6,55,,,,4,1,2003,2,Malaysia,18,0,0,German,5548475,100881.3636,96412
109,31,3,8,12,12,12,53,,,,4,1,2003,2,Malaysia,18,0,0,Colombian,5559485,104895.9434,97787
109,42,19,15,,R,14,42,,,,1,0,2003,2,Malaysia,18,0,0,Brazilian,4366694,103968.9048,98572
109,43,7,11,11,11,11,55,,,,4,1,2003,2,Malaysia,18,0,0,Brazilian,5631975,102399.5455,98156
109,44,7,10,,R,17,12,,,,6,0,2003,2,Malaysia,18,0,0,French,1202083,100173.5833,98176
109,49,15,13,9,9,9,55,,,,4,1,2003,2,Malaysia,18,0,0,German,5630405,102371,99287
109,50,18,18,13,13,13,52,,,,4,1,2003,2,Malaysia,18,0,0,Dutch,5578886,107286.2692,99667
109,51,18,19,,R,15,41,,,,6,0,2003,2,Malaysia,18,0,0,British,4343796,105946.2439,99752
109,52,17,20,10,10,10,55,,,,4,1,2003,2,Malaysia,18,0,0,Irish,5631715,102394.8182,99665
